timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1724654622184,249,Add requirement-162,200,OK,Load test 1-65,text,true,,489,968,100,100,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=pz2xfU1Zx9EsqgXjieaMLu6RjJdz1LVMiD8mhEq13zI&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=67972&CVER=22&zx=aongicu2a22q&t=1,249,0,0
1724654622065,372,Logout-168,400,Exception while decoding the payload,Load test 1-18,text,false,,532,8166,100,100,https://self.events.data.microsoft.com/OneCollector/1.0/,372,0,0
1724654622356,83,Login-138,200,OK,Load test 1-1,text,true,,2129,146,100,100,https://spclient.wg.spotify.com/v1/live-tile-xml?region=VN&language=vi-VN,83,0,0
1724654622100,351,Logout-168,400,Exception while decoding the payload,Load test 1-15,text,false,,532,8166,100,100,https://self.events.data.microsoft.com/OneCollector/1.0/,351,0,0
1724654622428,23,Login-139,200,OK,Load test 1-8,text,true,,1154,967,100,100,https://beacons.gcp.gvt2.com/domainreliability/upload,23,0,0
1724654622429,31,Logout-170,200,OK,Load test 1-11,text,true,,1196,760,100,100,https://beacons.gcp.gvt2.com/domainreliability/upload,31,0,0
1724654622038,421,Logout,,"Number of samples in transaction : 3, number of failing samples : 1",Load test 1-11,,false,,2119,10855,100,100,null,387,1,0
1724654622439,23,Login-139,200,OK,Load test 1-1,text,true,,1154,967,100,100,https://beacons.gcp.gvt2.com/domainreliability/upload,23,0,0
1724654622438,24,Logout-170,200,OK,Load test 1-18,text,true,,1154,760,100,100,https://beacons.gcp.gvt2.com/domainreliability/upload,24,0,0
1724654622039,421,Logout,,"Number of samples in transaction : 3, number of failing samples : 1",Load test 1-18,,false,,2077,10855,100,100,null,396,3,0
1724654622069,394,Logout-168,400,Exception while decoding the payload,Load test 1-20,text,false,,562,8166,100,100,https://self.events.data.microsoft.com/OneCollector/1.0/,394,0,0
1724654622432,33,Logout-170,200,OK,Load test 1-5,text,true,,1154,760,100,100,https://beacons.gcp.gvt2.com/domainreliability/upload,33,0,0
1724654622012,452,Logout,,"Number of samples in transaction : 3, number of failing samples : 1",Load test 1-5,,false,,2077,10855,100,100,null,418,2,0
1724654622451,24,Logout-170,200,OK,Load test 1-15,text,true,,1154,760,100,100,https://beacons.gcp.gvt2.com/domainreliability/upload,24,0,0
1724654622075,399,Logout,,"Number of samples in transaction : 3, number of failing samples : 1",Load test 1-15,,false,,2077,10855,100,100,null,375,1,0
1724654622451,25,Login-140,204,No Content,Load test 1-8,text,true,,391,1302,100,100,https://video.google.com/api/stats/watchtime?ns=gd&el=preview&cpn=ffkXBc4gPbSRuVEQ&ver=2&cmt=724.26&fmt=137&fs=0&rt=914.321&euri=https%3A%2F%2Fdrive.google.com%2F&lact=33799&cl=665637979&state=paused&volume=100&cbr=Chrome&cbrver=126.0.0.0&c=WEB_EMBEDDED_PLAYER&cver=1.20240820.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&hl=en_US&cr=VN&len=747.357&rtn=954&afmt=140&idpj=-1&ldpj=-3&rti=914&st=721.96&et=724.26&muted=0&docid=1CfAfELzNft4MijLESZ9jLCLUHvCHsySf,0,0,0
1724654621264,1218,Add requirement-161,401,Unauthorized,Load test 1-59,text,false,,796,1031,100,100,https://signaler-pa.clients6.google.com/punctual/v1/chooseServer?key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ,1218,0,0
1724654622407,75,Add requirement-163,200,OK,Load test 1-72,text,true,,354,462,100,100,https://beacons4.gvt2.com/domainreliability/upload-nel,75,0,50
1724654622241,241,Add requirement-166,200,OK,Load test 1-56,text,true,,463,982,100,100,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=pz2xfU1Zx9EsqgXjieaMLu6RjJdz1LVMiD8mhEq13zI&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=rpc&SID=uyoVgWw1CB8NESM3-P1prg&AID=0&CI=0&TYPE=xmlhttp&zx=afi6uz3js87s&t=1,241,0,0
1724654612718,9704,Add requirement,,"Number of samples in transaction : 22, number of failing samples : 4",Load test 1-56,,false,,24198,30686,100,100,null,9473,59,4066
1724654621264,1220,Add requirement-161,401,Unauthorized,Load test 1-78,text,false,,796,1031,100,100,https://signaler-pa.clients6.google.com/punctual/v1/chooseServer?key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ,1220,0,0
1724654621264,1220,Add requirement-161,401,Unauthorized,Load test 1-100,text,false,,796,1031,100,100,https://signaler-pa.clients6.google.com/punctual/v1/chooseServer?key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ,1220,0,0
1724654621264,1221,Add requirement-161,401,Unauthorized,Load test 1-80,text,false,,796,1031,100,100,https://signaler-pa.clients6.google.com/punctual/v1/chooseServer?key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ,1221,0,0
1724654621264,1221,Add requirement-161,401,Unauthorized,Load test 1-85,text,false,,796,1031,100,100,https://signaler-pa.clients6.google.com/punctual/v1/chooseServer?key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ,1221,0,0
1724654621262,1223,Add requirement-161,401,Unauthorized,Load test 1-98,text,false,,796,1031,100,100,https://signaler-pa.clients6.google.com/punctual/v1/chooseServer?key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ,1223,0,0
1724654621264,1222,Add requirement-161,401,Unauthorized,Load test 1-75,text,false,,796,1031,100,100,https://signaler-pa.clients6.google.com/punctual/v1/chooseServer?key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ,1222,0,0
1724654621268,1218,Add requirement-161,401,Unauthorized,Load test 1-83,text,false,,796,1031,100,100,https://signaler-pa.clients6.google.com/punctual/v1/chooseServer?key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ,1218,0,0
1724654621267,1219,Add requirement-161,401,Unauthorized,Load test 1-73,text,false,,796,1031,100,100,https://signaler-pa.clients6.google.com/punctual/v1/chooseServer?key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ,1219,0,0
1724654621264,1222,Add requirement-161,401,Unauthorized,Load test 1-68,text,false,,796,1031,100,100,https://signaler-pa.clients6.google.com/punctual/v1/chooseServer?key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ,1222,0,0
1724654621267,1220,Add requirement-161,401,Unauthorized,Load test 1-92,text,false,,796,1031,100,100,https://signaler-pa.clients6.google.com/punctual/v1/chooseServer?key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ,1220,0,0
1724654621267,1220,Add requirement-161,401,Unauthorized,Load test 1-76,text,false,,796,1031,100,100,https://signaler-pa.clients6.google.com/punctual/v1/chooseServer?key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ,1220,0,0
1724654622463,25,Login-140,204,No Content,Load test 1-1,text,true,,391,1301,100,100,https://video.google.com/api/stats/watchtime?ns=gd&el=preview&cpn=ffkXBc4gPbSRuVEQ&ver=2&cmt=724.26&fmt=137&fs=0&rt=914.321&euri=https%3A%2F%2Fdrive.google.com%2F&lact=33799&cl=665637979&state=paused&volume=100&cbr=Chrome&cbrver=126.0.0.0&c=WEB_EMBEDDED_PLAYER&cver=1.20240820.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&hl=en_US&cr=VN&len=747.357&rtn=954&afmt=140&idpj=-1&ldpj=-3&rti=914&st=721.96&et=724.26&muted=0&docid=1CfAfELzNft4MijLESZ9jLCLUHvCHsySf,0,0,0
1724654621267,1221,Add requirement-161,401,Unauthorized,Load test 1-87,text,false,,796,1031,100,100,https://signaler-pa.clients6.google.com/punctual/v1/chooseServer?key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ,1221,0,0
1724654621267,1223,Add requirement-161,401,Unauthorized,Load test 1-84,text,false,,796,1031,100,100,https://signaler-pa.clients6.google.com/punctual/v1/chooseServer?key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ,1223,0,0
1724654621267,1223,Add requirement-161,401,Unauthorized,Load test 1-40,text,false,,796,1031,100,100,https://signaler-pa.clients6.google.com/punctual/v1/chooseServer?key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ,1223,0,0
1724654621267,1223,Add requirement-161,401,Unauthorized,Load test 1-96,text,false,,796,1031,100,100,https://signaler-pa.clients6.google.com/punctual/v1/chooseServer?key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ,1223,0,0
1724654621271,1220,Add requirement-161,401,Unauthorized,Load test 1-93,text,false,,796,1031,100,100,https://signaler-pa.clients6.google.com/punctual/v1/chooseServer?key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ,1220,0,0
1724654622419,72,Add requirement-163,200,OK,Load test 1-86,text,true,,354,462,100,100,https://beacons4.gvt2.com/domainreliability/upload-nel,72,0,48
1724654622412,79,Login-137,200,OK,Load test 1-19,text,true,,1199,2102,100,100,https://play.google.com/log?format=json&hasfast=true&authuser=0,79,0,0
1724654622421,71,Add requirement-163,200,OK,Load test 1-90,text,true,,354,462,100,100,https://beacons4.gvt2.com/domainreliability/upload-nel,71,0,47
1724654621269,1223,Add requirement-161,401,Unauthorized,Load test 1-97,text,false,,796,1031,100,100,https://signaler-pa.clients6.google.com/punctual/v1/chooseServer?key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ,1223,0,0
1724654622463,32,Logout-170,307,Temporary Redirect,Load test 1-20,text,true,,1215,760,100,100,https://beacons.gcp.gvt2.com/domainreliability/upload,32,0,0
1724654622035,460,Logout,,"Number of samples in transaction : 3, number of failing samples : 1",Load test 1-20,,false,,2168,10855,100,100,null,426,1,0
1724654622262,241,Add requirement-165,200,OK,Load test 1-2,text,true,,522,1345,100,100,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=pz2xfU1Zx9EsqgXjieaMLu6RjJdz1LVMiD8mhEq13zI&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=67972&CVER=22&zx=aongicu2a22q&t=1,241,0,0
1724654622431,73,Add requirement-163,200,OK,Load test 1-63,text,true,,354,462,100,100,https://beacons4.gvt2.com/domainreliability/upload-nel,73,0,49
1724654622433,73,Add requirement-163,200,OK,Load test 1-65,text,true,,354,462,100,100,https://beacons4.gvt2.com/domainreliability/upload-nel,73,0,50
1724654622482,24,Add requirement-164,200,OK,Load test 1-72,text,true,,1154,817,100,100,https://beacons4.gvt2.com/domainreliability/upload-nel,24,0,0
1724654622433,76,Add requirement-163,200,OK,Load test 1-4,text,true,,354,462,100,100,https://beacons4.gvt2.com/domainreliability/upload-nel,76,0,52
1724654622269,246,Add requirement-165,200,OK,Load test 1-71,text,true,,522,1345,100,100,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=pz2xfU1Zx9EsqgXjieaMLu6RjJdz1LVMiD8mhEq13zI&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=67972&CVER=22&zx=aongicu2a22q&t=1,246,0,0
1724654622491,24,Add requirement-164,200,OK,Load test 1-86,text,true,,1154,817,100,100,https://beacons4.gvt2.com/domainreliability/upload-nel,24,0,0
1724654622269,246,Add requirement-162,200,OK,Load test 1-13,text,true,,489,968,100,100,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=pz2xfU1Zx9EsqgXjieaMLu6RjJdz1LVMiD8mhEq13zI&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=67972&CVER=22&zx=aongicu2a22q&t=1,246,0,0
1724654622482,33,Logout-169,204,No Content,Load test 1-56,text,true,,391,1929,100,100,"https://video.google.com/api/stats/qoe?fmt=137&afmt=140&cpn=ffkXBc4gPbSRuVEQ&el=preview&ns=gd&fexp=v1%2C24004644%2C434717%2C60172%2C67154%2C26443548%2C7111%2C24166%2C12177%2C9954%2C1192%2C33462%2C2%2C2871%2C6487%2C8410%2C29151%2C2197%2C9996%2C1103%2C6953%2C11044%2C502%2C1969%2C7546%2C17801%2C12945%2C11076%2C2%2C2126%2C1336%2C4203%2C2%2C1823%2C3186%2C2912%2C4799%2C7%2C1022%2C1741%2C327%2C14%2C141%2C3685%2C5%2C403%2C649%2C932%2C187%2C605%2C5573%2C5511%2C545%2C1303%2C280%2C3726%2C2521&cl=665637979&seq=33&event=streamingstats&docid=1CfAfELzNft4MijLESZ9jLCLUHvCHsySf&qclc=ChBmZmtYQmM0Z1BiU1J1VkVRECE&cbr=Chrome&cbrver=126.0.0.0&c=WEB_EMBEDDED_PLAYER&cver=1.20240820.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&bwe=972.848:6082874,972.848:6082874,973.281:6082874,973.282:6082874,980.313:6082874&bat=972.848:1:1,972.848:1:1,973.281:1:1,973.282:1:1,980.313:1:1&vis=972.848:0,973.281:3&cmt=972.848:724.260,972.848:724.260,973.281:724.260,973.282:724.260,980.313:724.260&bh=972.848:747.300,972.848:747.300,973.281:747.300,973.282:747.300,980.313:747.300",0,0,0
1724654622492,25,Add requirement-164,200,OK,Load test 1-90,text,true,,1154,817,100,100,https://beacons4.gvt2.com/domainreliability/upload-nel,25,0,0
1724654622307,212,Add requirement-166,200,OK,Load test 1-44,text,true,,463,982,100,100,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=pz2xfU1Zx9EsqgXjieaMLu6RjJdz1LVMiD8mhEq13zI&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=rpc&SID=uyoVgWw1CB8NESM3-P1prg&AID=0&CI=0&TYPE=xmlhttp&zx=afi6uz3js87s&t=1,212,0,0
1724654612549,9877,Add requirement,,"Number of samples in transaction : 22, number of failing samples : 4",Load test 1-44,,false,,24241,30686,100,100,null,9665,92,4158
1724654622504,23,Add requirement-164,200,OK,Load test 1-63,text,true,,1154,817,100,100,https://beacons4.gvt2.com/domainreliability/upload-nel,23,0,0
1724654622506,22,Add requirement-164,200,OK,Load test 1-65,text,true,,1154,817,100,100,https://beacons4.gvt2.com/domainreliability/upload-nel,22,0,0
1724654622281,248,Add requirement-155,200,OK,Load test 1-43,text,true,,489,968,100,100,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=m_l92DFpU0Vsa3akJ4vEk77-j2c7OhdOKLSw1RMbZHo&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=31420&CVER=22&zx=feetkz1v15mi&t=1,248,0,0
1724654622509,24,Add requirement-164,200,OK,Load test 1-4,text,true,,1154,817,100,100,https://beacons4.gvt2.com/domainreliability/upload-nel,24,0,0
1724654622287,248,Add requirement-165,200,OK,Load test 1-42,text,true,,522,1345,100,100,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=pz2xfU1Zx9EsqgXjieaMLu6RjJdz1LVMiD8mhEq13zI&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=67972&CVER=22&zx=aongicu2a22q&t=1,248,0,0
1724654622296,239,Add requirement-166,200,OK,Load test 1-45,text,true,,463,982,100,100,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=pz2xfU1Zx9EsqgXjieaMLu6RjJdz1LVMiD8mhEq13zI&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=rpc&SID=uyoVgWw1CB8NESM3-P1prg&AID=0&CI=0&TYPE=xmlhttp&zx=afi6uz3js87s&t=1,239,0,0
1724654622295,240,Add requirement-166,200,OK,Load test 1-23,text,true,,463,982,100,100,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=pz2xfU1Zx9EsqgXjieaMLu6RjJdz1LVMiD8mhEq13zI&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=rpc&SID=uyoVgWw1CB8NESM3-P1prg&AID=0&CI=0&TYPE=xmlhttp&zx=afi6uz3js87s&t=1,240,0,0
1724654612328,10145,Add requirement,,"Number of samples in transaction : 22, number of failing samples : 4",Load test 1-23,,false,,24271,30686,100,100,null,9922,61,4082
1724654612447,9997,Add requirement,,"Number of samples in transaction : 22, number of failing samples : 4",Load test 1-45,,false,,24207,30686,100,100,null,9787,90,4245
1724654622295,240,Add requirement-165,200,OK,Load test 1-70,text,true,,522,1345,100,100,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=pz2xfU1Zx9EsqgXjieaMLu6RjJdz1LVMiD8mhEq13zI&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=67972&CVER=22&zx=aongicu2a22q&t=1,240,0,0
1724654622286,250,Add requirement-165,200,OK,Load test 1-47,text,true,,522,1345,100,100,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=pz2xfU1Zx9EsqgXjieaMLu6RjJdz1LVMiD8mhEq13zI&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=67972&CVER=22&zx=aongicu2a22q&t=1,250,0,0
1724654622289,247,Add requirement-165,200,OK,Load test 1-64,text,true,,522,1345,100,100,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=pz2xfU1Zx9EsqgXjieaMLu6RjJdz1LVMiD8mhEq13zI&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=67972&CVER=22&zx=aongicu2a22q&t=1,247,0,0
1724654622298,240,Add requirement-166,200,OK,Load test 1-60,text,true,,463,982,100,100,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=pz2xfU1Zx9EsqgXjieaMLu6RjJdz1LVMiD8mhEq13zI&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=rpc&SID=uyoVgWw1CB8NESM3-P1prg&AID=0&CI=0&TYPE=xmlhttp&zx=afi6uz3js87s&t=1,240,0,0
1724654612760,9764,Add requirement,,"Number of samples in transaction : 22, number of failing samples : 4",Load test 1-60,,false,,24210,30686,100,100,null,9504,13,4211
1724654622290,248,Add requirement-165,200,OK,Load test 1-55,text,true,,522,1345,100,100,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=pz2xfU1Zx9EsqgXjieaMLu6RjJdz1LVMiD8mhEq13zI&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=67972&CVER=22&zx=aongicu2a22q&t=1,248,0,0
1724654622461,80,Login-137,200,OK,Load test 1-11,text,true,,1266,2102,100,100,https://play.google.com/log?format=json&hasfast=true&authuser=0,80,0,0
1724654622299,254,Add requirement-165,200,OK,Load test 1-58,text,true,,522,1345,100,100,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=pz2xfU1Zx9EsqgXjieaMLu6RjJdz1LVMiD8mhEq13zI&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=67972&CVER=22&zx=aongicu2a22q&t=1,254,0,0
1724654622519,34,Logout-169,204,No Content,Load test 1-44,text,true,,391,1929,100,100,"https://video.google.com/api/stats/qoe?fmt=137&afmt=140&cpn=ffkXBc4gPbSRuVEQ&el=preview&ns=gd&fexp=v1%2C24004644%2C434717%2C60172%2C67154%2C26443548%2C7111%2C24166%2C12177%2C9954%2C1192%2C33462%2C2%2C2871%2C6487%2C8410%2C29151%2C2197%2C9996%2C1103%2C6953%2C11044%2C502%2C1969%2C7546%2C17801%2C12945%2C11076%2C2%2C2126%2C1336%2C4203%2C2%2C1823%2C3186%2C2912%2C4799%2C7%2C1022%2C1741%2C327%2C14%2C141%2C3685%2C5%2C403%2C649%2C932%2C187%2C605%2C5573%2C5511%2C545%2C1303%2C280%2C3726%2C2521&cl=665637979&seq=33&event=streamingstats&docid=1CfAfELzNft4MijLESZ9jLCLUHvCHsySf&qclc=ChBmZmtYQmM0Z1BiU1J1VkVRECE&cbr=Chrome&cbrver=126.0.0.0&c=WEB_EMBEDDED_PLAYER&cver=1.20240820.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&bwe=972.848:6082874,972.848:6082874,973.281:6082874,973.282:6082874,980.313:6082874&bat=972.848:1:1,972.848:1:1,973.281:1:1,973.282:1:1,980.313:1:1&vis=972.848:0,973.281:3&cmt=972.848:724.260,972.848:724.260,973.281:724.260,973.282:724.260,980.313:724.260&bh=972.848:747.300,972.848:747.300,973.281:747.300,973.282:747.300,980.313:747.300",0,0,0
1724654622146,407,Logout-168,400,Exception while decoding the payload,Load test 1-29,text,false,,532,8166,100,100,https://self.events.data.microsoft.com/OneCollector/1.0/,407,0,0
1724654622303,250,Add requirement-165,200,OK,Load test 1-77,text,true,,522,1345,100,100,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=pz2xfU1Zx9EsqgXjieaMLu6RjJdz1LVMiD8mhEq13zI&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=67972&CVER=22&zx=aongicu2a22q&t=1,250,0,0
1724654622307,246,Add requirement-166,200,OK,Load test 1-62,text,true,,463,982,100,100,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=pz2xfU1Zx9EsqgXjieaMLu6RjJdz1LVMiD8mhEq13zI&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=rpc&SID=uyoVgWw1CB8NESM3-P1prg&AID=0&CI=0&TYPE=xmlhttp&zx=afi6uz3js87s&t=1,246,0,0
1724654612672,9874,Add requirement,,"Number of samples in transaction : 22, number of failing samples : 4",Load test 1-62,,false,,24225,30686,100,100,null,9617,6,4241
1724654622303,250,Add requirement-156,200,OK,Load test 1-46,text,true,,522,1673,100,100,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=m_l92DFpU0Vsa3akJ4vEk77-j2c7OhdOKLSw1RMbZHo&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=31420&CVER=22&zx=feetkz1v15mi&t=1,250,0,0
1724654622305,248,Add requirement-166,200,OK,Load test 1-49,text,true,,463,982,100,100,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=pz2xfU1Zx9EsqgXjieaMLu6RjJdz1LVMiD8mhEq13zI&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=rpc&SID=uyoVgWw1CB8NESM3-P1prg&AID=0&CI=0&TYPE=xmlhttp&zx=afi6uz3js87s&t=1,248,0,0
1724654612645,9900,Add requirement,,"Number of samples in transaction : 22, number of failing samples : 4",Load test 1-49,,false,,24186,30686,100,100,null,9671,7,4222
1724654622303,250,Add requirement-165,200,OK,Load test 1-54,text,true,,522,1345,100,100,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=pz2xfU1Zx9EsqgXjieaMLu6RjJdz1LVMiD8mhEq13zI&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=67972&CVER=22&zx=aongicu2a22q&t=1,250,0,0
1724654622293,260,Add requirement-165,200,OK,Load test 1-12,text,true,,522,1345,100,100,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=pz2xfU1Zx9EsqgXjieaMLu6RjJdz1LVMiD8mhEq13zI&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=67972&CVER=22&zx=aongicu2a22q&t=1,260,0,0
1724654622295,258,Add requirement-165,200,OK,Load test 1-22,text,true,,522,1345,100,100,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=pz2xfU1Zx9EsqgXjieaMLu6RjJdz1LVMiD8mhEq13zI&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=67972&CVER=22&zx=aongicu2a22q&t=1,258,0,0
1724654622295,258,Add requirement-165,200,OK,Load test 1-53,text,true,,522,1345,100,100,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=pz2xfU1Zx9EsqgXjieaMLu6RjJdz1LVMiD8mhEq13zI&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=67972&CVER=22&zx=aongicu2a22q&t=1,258,0,0
1724654622307,246,Add requirement-165,200,OK,Load test 1-69,text,true,,522,1345,100,100,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=pz2xfU1Zx9EsqgXjieaMLu6RjJdz1LVMiD8mhEq13zI&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=67972&CVER=22&zx=aongicu2a22q&t=1,246,0,0
1724654622307,248,Add requirement-166,200,OK,Load test 1-25,text,true,,463,982,100,100,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=pz2xfU1Zx9EsqgXjieaMLu6RjJdz1LVMiD8mhEq13zI&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=rpc&SID=uyoVgWw1CB8NESM3-P1prg&AID=0&CI=0&TYPE=xmlhttp&zx=afi6uz3js87s&t=1,248,0,0
1724654612310,10168,Add requirement,,"Number of samples in transaction : 22, number of failing samples : 4",Load test 1-25,,false,,24186,30686,100,100,null,9943,77,4050
1724654622309,248,Add requirement-166,200,OK,Load test 1-41,text,true,,463,982,100,100,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=pz2xfU1Zx9EsqgXjieaMLu6RjJdz1LVMiD8mhEq13zI&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=rpc&SID=uyoVgWw1CB8NESM3-P1prg&AID=0&CI=0&TYPE=xmlhttp&zx=afi6uz3js87s&t=1,248,0,0
1724654612459,10072,Add requirement,,"Number of samples in transaction : 22, number of failing samples : 4",Load test 1-41,,false,,24182,30686,100,100,null,9848,25,4243
1724654622308,250,Add requirement-166,200,OK,Load test 1-48,text,true,,463,982,100,100,https://signaler-pa.clients6.google.com/punctual/multi-watch/channel?VER=8&gsessionid=pz2xfU1Zx9EsqgXjieaMLu6RjJdz1LVMiD8mhEq13zI&key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ&RID=rpc&SID=uyoVgWw1CB8NESM3-P1prg&AID=0&CI=0&TYPE=xmlhttp&zx=afi6uz3js87s&t=1,250,0,0
1724654612507,10005,Add requirement,,"Number of samples in transaction : 22, number of failing samples : 4",Load test 1-48,,false,,24186,30686,100,100,null,9794,45,4160
1724654622463,98,Login-137,200,OK,Load test 1-18,text,true,,1055,2102,100,100,https://play.google.com/log?format=json&hasfast=true&authuser=0,98,0,0
